desc|nama|toko|updtime
10.51.53.98|SUNARYO 2_PASURUAN|F6FF|2024-09-05 00:19:24
10.51.53.98|SUNARYO 2_PASURUAN|F6FF|2024-09-05 00:19:24
10.51.53.98|SUNARYO 2_PASURUAN|F6FF|2024-09-05 00:19:24
10.51.53.98|SUNARYO 2_PASURUAN|F6FF|2024-09-05 00:19:24
10.51.53.98|SUNARYO 2_PASURUAN|F6FF|2024-09-05 00:19:24
10.51.53.98|SUNARYO 2_PASURUAN|F6FF|2024-09-05 00:19:24
10.51.53.98|SUNARYO 2_PASURUAN|F6FF|2024-09-05 00:19:24
127.0.0.1|SUMBER KEMBAR MALANG|F1UY|2024-09-05T06:55:04
127.0.0.1|SUMBER KEMBAR MALANG|F1UY|2024-09-05T06:55:04
127.0.0.1|SUMBER KEMBAR MALANG|F1UY|2024-09-05T06:55:04
127.0.0.1|SUMBER KEMBAR MALANG|F1UY|2024-09-05T06:55:04
127.0.0.1|SUMBER KEMBAR MALANG|F1UY|2024-09-05T06:55:04
10.51.90.66|TASIKMADU RAYA MALANG|T4ED|2024-09-05T00:31:53
10.51.90.66|TASIKMADU RAYA MALANG|T4ED|2024-09-05T00:31:53
10.51.90.66|TASIKMADU RAYA MALANG|T4ED|2024-09-05T00:31:53
10.51.185.130|TASIKMADU RAYA MALANG|T4ED|2024-09-05T00:31:53
10.51.185.130|TASIKMADU RAYA MALANG|T4ED|2024-09-05T00:31:53
10.51.185.130|TASIKMADU RAYA MALANG|T4ED|2024-09-05T00:31:53
127.0.0.1|SUMBER PASIR 172|F41B|2024-05-05 06:36:45
127.0.0.1|SUMBER PASIR 172|F41B|2024-05-05 06:36:45
127.0.0.1|SUMBER PASIR 172|F41B|2024-05-05 06:36:45
127.0.0.1|SUMBER PASIR 172|F41B|2024-05-05 06:36:45
127.0.0.1|SUMBER PASIR 172|F41B|2024-05-05 06:36:45
127.0.0.1|SUMBER PASIR 172|F41B|2024-05-05 06:36:45
127.0.0.1|SUMBER PASIR 172|F41B|2024-05-05 06:36:45
10.51.9.33|ORO-ORO OMBO SELATAN|FULA|2024-09-03T06:56:08
10.51.9.33|ORO-ORO OMBO SELATAN|FULA|2024-09-03T06:56:08
10.51.9.33|ORO-ORO OMBO SELATAN|FULA|2024-09-03T06:56:08
10.51.9.33|ORO-ORO OMBO SELATAN|FULA|2024-09-03T06:56:08
10.51.9.33|ORO-ORO OMBO SELATAN|FULA|2024-09-03T06:56:08
10.51.65.195|KALPATARU MALANG|TSGH|2024-09-05T06:45:33
10.51.65.195|KALPATARU MALANG|TSGH|2024-09-05T06:45:33
10.51.65.195|KALPATARU MALANG|TSGH|2024-09-05T06:45:33
10.51.65.195|KALPATARU MALANG|TSGH|2024-09-05T06:45:33
10.51.64.162|BATANG HARI-MALANG|T75B|2024-09-03T07:02:25
10.51.64.162|BATANG HARI-MALANG|T75B|2024-09-03T07:02:25
10.51.64.162|BATANG HARI-MALANG|T75B|2024-09-03T07:02:25
10.51.64.162|BATANG HARI-MALANG|T75B|2024-09-03T07:02:25
10.51.32.130|RAYA NGIJO BARU MALANG|T8A5|2024-09-05T06:52:01
10.51.32.129|RAYA NGIJO BARU MALANG|T8A5|2024-09-05T06:52:01
10.51.32.130|RAYA NGIJO BARU MALANG|T8A5|2024-09-05T06:52:01
10.51.32.130|RAYA NGIJO BARU MALANG|T8A5|2024-09-05T06:52:01
10.51.32.130|RAYA NGIJO BARU MALANG|T8A5|2024-09-05T06:52:01
127.0.0.1|MAYJEND SUNGKONO 62|F4AM|2024-09-05T07:41:19
127.0.0.1|MAYJEND SUNGKONO 62|F4AM|2024-09-05T07:41:19
127.0.0.1|MAYJEND SUNGKONO 62|F4AM|2024-09-05T07:41:19
127.0.0.1|MAYJEND SUNGKONO 62|F4AM|2024-09-05T07:41:19
127.0.0.1|MAYJEND SUNGKONO 62|F4AM|2024-09-05T07:41:19
127.0.0.1|MAYJEND SUNGKONO 62|F4AM|2024-09-05T07:41:19
127.0.0.1|MAYJEND SUNGKONO 62|F4AM|2024-09-05T07:41:19
10.51.25.97|GUNUNG KAWI MALANG|T0PX|2024-09-05T06:15:37
10.51.25.97|GUNUNG KAWI MALANG|T0PX|2024-09-05T06:15:37
10.51.25.97|GUNUNG KAWI MALANG|T0PX|2024-09-05T06:15:37
10.51.25.97|GUNUNG KAWI MALANG|T0PX|2024-09-05T06:15:37
172.31.31.12|GUNUNG KAWI MALANG|T0PX|2024-09-05T06:15:37
10.51.67.194|BADER BANGIL PASURUAN|F4EC|2024-09-05T07:16:42
10.51.67.194|BADER BANGIL PASURUAN|F4EC|2024-09-05T07:16:42
10.51.67.194|BADER BANGIL PASURUAN|F4EC|2024-09-05T07:16:42
10.51.67.194|BADER BANGIL PASURUAN|F4EC|2024-09-05T07:16:42
10.51.36.162|MULYOREJO A2 - A4 MALANG|T8HN|2024-09-05T07:11:50
10.51.36.162|MULYOREJO A2 - A4 MALANG|T8HN|2024-09-05T07:11:50
10.51.36.162|MULYOREJO A2 - A4 MALANG|T8HN|2024-09-05T07:11:50
10.51.36.162|MULYOREJO A2 - A4 MALANG|T8HN|2024-09-05T07:11:50
10.51.20.225|MERGAN DALAM  MALANG|TD51|2024-09-05T06:56:39
10.51.20.225|MERGAN DALAM  MALANG|TD51|2024-09-05T06:56:39
10.51.20.225|MERGAN DALAM  MALANG|TD51|2024-09-05T06:56:39
10.51.20.225|MERGAN DALAM  MALANG|TD51|2024-09-05T06:56:39
10.51.20.225|MERGAN DALAM  MALANG|TD51|2024-09-05T06:56:39
10.51.28.99|FRESH BANDUNG|TWF2|2024-09-05T00:56:47
10.51.28.99|FRESH BANDUNG|TWF2|2024-09-05T00:56:47
127.0.0.1|FRESH BANDUNG|TWF2|2024-09-05T00:56:47
10.51.28.99|FRESH BANDUNG|TWF2|2024-09-05T00:56:47
10.51.28.101|FRESH BANDUNG|TWF2|2024-09-05T00:56:47
10.51.28.98|FRESH BANDUNG|TWF2|2024-09-05T00:56:47
10.51.28.98|FRESH BANDUNG|TWF2|2024-09-05T00:56:47
10.51.28.98|FRESH BANDUNG|TWF2|2024-09-05T00:56:47
172.31.31.1|FRESH BANDUNG|TWF2|2024-09-05T00:56:47
10.51.28.98|FRESH BANDUNG|TWF2|2024-09-05T00:56:47
172.31.31.15|FRESH BANDUNG|TWF2|2024-09-05T00:56:47
127.0.0.1|FRESH BANDUNG|TWF2|2024-09-05T00:56:47
10.51.34.161|KREBET _ MALANG|TCL1|2024-09-05 06:57:14
10.51.34.161|KREBET _ MALANG|TCL1|2024-09-05 06:57:14
10.51.34.161|KREBET _ MALANG|TCL1|2024-09-05 06:57:14
10.51.34.161|KREBET _ MALANG|TCL1|2024-09-05 06:57:14
10.51.60.100|S. SUPRIADI 30|FANY|2024-09-05T06:34:32
10.51.60.101|S. SUPRIADI 30|FANY|2024-09-05T06:34:32
10.51.60.100|S. SUPRIADI 30|FANY|2024-09-05T06:34:32
10.51.15.66|S. SUPRIADI 30|FANY|2024-09-05T06:34:32
10.51.15.66|S. SUPRIADI 30|FANY|2024-09-05T06:34:32
10.51.15.66|S. SUPRIADI 30|FANY|2024-09-05T06:34:32
10.51.60.100|S. SUPRIADI 30|FANY|2024-09-05T06:34:32
10.51.60.100|GRAND ROYAL|FQCJ|2022-05-11T00:35:11
10.51.60.101|GRAND ROYAL|FQCJ|2022-05-11T00:35:11
10.51.60.100|GRAND ROYAL|FQCJ|2022-05-11T00:35:11
10.51.30.98|GRAND ROYAL|FQCJ|
10.51.30.98|GRAND ROYAL|FQCJ|
10.51.30.98|GRAND ROYAL|FQCJ|
10.51.60.100|GRAND ROYAL|FQCJ|
10.51.15.130|TELUK GRAJAKAN - MALANG|F8XJ|2024-09-05T07:05:31
10.51.15.130|TELUK GRAJAKAN - MALANG|F8XJ|2024-09-05T07:05:31
10.51.15.129|TELUK GRAJAKAN - MALANG|F8XJ|2024-09-05T07:05:31
10.51.15.129|TELUK GRAJAKAN - MALANG|F8XJ|2024-09-05T07:05:31
10.51.120.99|PRIGEN PANDAAN PASURUAN|TK80|2024-09-05T01:02:20
10.51.120.99|PRIGEN PANDAAN PASURUAN|TK80|2024-09-05T01:02:20
10.51.120.100|PRIGEN PANDAAN PASURUAN|TK80|2024-09-05T01:02:20
10.51.120.99|PRIGEN PANDAAN PASURUAN|TK80|2024-09-05T01:02:20
10.51.57.67|PRIGEN PANDAAN PASURUAN|TK80|2024-09-05T01:02:20
10.51.57.67|PRIGEN PANDAAN PASURUAN|TK80|2024-09-05T01:02:20
10.51.57.67|PRIGEN PANDAAN PASURUAN|TK80|2024-09-05T01:02:20
10.51.57.69|PRIGEN PANDAAN PASURUAN|TK80|2024-09-05T01:02:20
10.51.120.99|PRIGEN PANDAAN PASURUAN|TK80|2024-09-05T01:02:20
10.51.33.130|BY PASS PANDAAN|FN17|
10.51.33.130|BY PASS PANDAAN|FN17|
10.45.15.98|BY PASS PANDAAN|FN17|2021-03-24T05:56:57
10.51.33.130|BY PASS PANDAAN|FN17|
10.51.33.130|BY PASS PANDAAN|FN17|
10.51.28.162|BALEARJOSARI|FL2Z|2024-09-05 07:15:20
10.51.28.162|BALEARJOSARI|FL2Z|2024-09-05 07:15:20
10.51.28.162|BALEARJOSARI|FL2Z|2024-09-05 07:15:20
10.51.28.162|BALEARJOSARI|FL2Z|2024-09-05 07:15:20
10.51.28.162|BALEARJOSARI|FL2Z|2024-09-05 07:15:20
10.51.28.162|BALEARJOSARI|FL2Z|2024-09-05 07:15:20
10.51.42.226|SUMBERMANJING KULON MALANG|TWZM|2024-09-05T06:53:09
10.51.42.226|SUMBERMANJING KULON MALANG|TWZM|2024-09-05T06:53:09
10.51.42.226|SUMBERMANJING KULON MALANG|TWZM|2024-09-05T06:53:09
10.51.42.226|SUMBERMANJING KULON MALANG|TWZM|2024-09-05T06:53:09
10.51.42.226|SUMBERMANJING KULON MALANG|TWZM|2024-09-05T06:53:09
10.51.42.226|SUMBERMANJING KULON MALANG|TWZM|2024-09-05T06:53:09
10.51.96.2|MALANG ANGGUN SEJAHTERA|FD1M|2024-09-05T06:04:49
10.51.96.2|MALANG ANGGUN SEJAHTERA|FD1M|2024-09-05T06:04:49
10.51.96.2|MALANG ANGGUN SEJAHTERA|FD1M|2024-09-05T06:04:49
10.51.96.2|MALANG ANGGUN SEJAHTERA|FD1M|2024-09-05T06:04:49
10.51.122.66|BAKALAN_PASURUAN|TJXW|2024-09-05T00:45:22
10.51.122.67|BAKALAN_PASURUAN|TJXW|2024-09-05T00:45:22
10.51.122.66|BAKALAN_PASURUAN|TJXW|2024-09-05T00:45:22
10.51.122.67|BAKALAN_PASURUAN|TJXW|2024-09-05T00:45:22
10.51.53.226|ERLANGGA_PASURUAN|T7HK|2024-05-09T06:52:11
10.51.53.226|ERLANGGA_PASURUAN|T7HK|2024-05-09T06:52:11
10.51.53.226|ERLANGGA_PASURUAN|T7HK|2024-05-09T06:52:11
10.51.53.226|ERLANGGA_PASURUAN|T7HK|2024-05-09T06:52:11
10.51.9.130|BATU 1 - KOTA BATU|T647|2024-08-15 06:57:46
10.51.9.131|BATU 1 - KOTA BATU|T647|2024-08-15 06:57:46
10.51.9.133|BATU 1 - KOTA BATU|T647|2024-08-15 06:57:46
10.51.9.130|BATU 1 - KOTA BATU|T647|2024-08-15 06:57:46
10.51.9.130|BATU 1 - KOTA BATU|T647|2024-08-15 06:57:46
10.51.9.130|BATU 1 - KOTA BATU|T647|2024-08-15 06:57:46
10.51.9.130|BATU 1 - KOTA BATU|T647|2024-08-15 06:57:46
172.31.31.1|BATU 1 - KOTA BATU|T647|2024-08-15 06:57:46
10.51.23.225|MONDOROKO  SINGOSARI|T8JA|2024-09-05T08:12:44
10.51.23.225|MONDOROKO  SINGOSARI|T8JA|2024-09-05T08:12:44
10.51.23.225|MONDOROKO  SINGOSARI|T8JA|2024-09-05T08:12:44
10.51.23.225|MONDOROKO  SINGOSARI|T8JA|2024-09-05T08:12:44
10.51.36.34|POINT REST AREA KM 792 A2|T0JZ|2024-09-05T06:47:56
127.0.0.1|POINT REST AREA KM 792 A2|T0JZ|2024-09-05T06:47:56
10.51.36.34|POINT REST AREA KM 792 A2|T0JZ|2024-09-05T06:47:56
10.51.36.34|POINT REST AREA KM 792 A2|T0JZ|2024-09-05T06:47:56
127.0.0.1|POINT REST AREA KM 792 A2|T0JZ|2024-09-05T06:47:56
10.51.36.34|POINT REST AREA KM 792 A2|T0JZ|2024-09-05T06:47:56
10.51.36.34|POINT REST AREA KM 792 A2|T0JZ|2024-09-05T06:47:56
10.51.36.34|POINT REST AREA KM 792 A2|T0JZ|2024-09-05T06:47:56
127.0.0.1|RAYA TIRTOYUDO|F5X5|2024-09-05 07:42:56
127.0.0.1|RAYA TIRTOYUDO|F5X5|2024-09-05 07:42:56
127.0.0.1|RAYA TIRTOYUDO|F5X5|2024-09-05 07:42:56
127.0.0.1|RAYA TIRTOYUDO|F5X5|2024-09-05 07:42:56
10.51.8.34|IR. SOEKARNO RAYA BATU|FAHA|2024-09-05T06:53:39
10.51.8.34|IR. SOEKARNO RAYA BATU|FAHA|2024-09-05T06:53:39
10.51.8.34|IR. SOEKARNO RAYA BATU|FAHA|2024-09-05T06:53:39
10.51.8.34|IR. SOEKARNO RAYA BATU|FAHA|2024-09-05T06:53:39
10.51.8.34|IR. SOEKARNO RAYA BATU|FAHA|2024-09-05T06:53:39
127.0.0.1|KEBALEN WETAN 1A|FMLL|2024-09-05T06:57:00
127.0.0.1|KEBALEN WETAN 1A|FMLL|2024-09-05T06:57:00
127.0.0.1|KEBALEN WETAN 1A|FMLL|2024-09-05T06:57:00
127.0.0.1|KEBALEN WETAN 1A|FMLL|2024-09-05T06:57:00
127.0.0.1|KEBALEN WETAN 1A|FMLL|2024-09-05T06:57:00
127.0.0.1|KEBALEN WETAN 1A|FMLL|2024-09-05T06:57:00
127.0.0.1|KEBALEN WETAN 1A|FMLL|2024-09-05T06:57:00
10.51.25.66|RANDU GEMBOLO MALANG|T12P|2024-09-05T07:00:21
10.51.25.66|RANDU GEMBOLO MALANG|T12P|2024-09-05T07:00:21
10.51.25.66|RANDU GEMBOLO MALANG|T12P|2024-09-05T07:00:21
10.51.25.66|RANDU GEMBOLO MALANG|T12P|2024-09-05T07:00:21
10.51.68.162|SAWAHAN MALANG|TCWH|2024-09-05T07:16:47
10.51.68.162|SAWAHAN MALANG|TCWH|2024-09-05T07:16:47
10.51.16.3|SAWAHAN MALANG|TCWH|2024-09-05T07:16:47
10.51.68.162|SAWAHAN MALANG|TCWH|2024-09-05T07:16:47
10.51.68.162|SAWAHAN MALANG|TCWH|2024-09-05T07:16:47
10.51.38.225|DR SOETOMO_MALANG|TR9B|2024-09-05T06:13:11
10.51.38.225|DR SOETOMO_MALANG|TR9B|2024-09-05T06:13:11
10.51.38.225|DR SOETOMO_MALANG|TR9B|2024-09-05T06:13:11
10.51.38.225|DR SOETOMO_MALANG|TR9B|2024-09-05T06:13:11
10.51.14.193|SARANGAN - MALANG|FY0W|
10.51.14.193|SARANGAN - MALANG|FY0W|
10.51.14.193|SARANGAN - MALANG|FY0W|2024-05-08T00:36:21
10.51.14.193|SARANGAN - MALANG|FY0W|2024-05-08T00:36:21
127.0.0.1|ASRIKATON 7|TXBZ|2024-09-05T06:31:38
127.0.0.1|ASRIKATON 7|TXBZ|2024-09-05T06:31:38
127.0.0.1|ASRIKATON 7|TXBZ|2024-09-05T06:31:38
127.0.0.1|ASRIKATON 7|TXBZ|2024-09-05T06:31:38
127.0.0.1|ASRIKATON 7|TXBZ|2024-09-05T06:31:38
127.0.0.1|ASRIKATON 7|TXBZ|2024-09-05T06:31:38
127.0.0.1|ASRIKATON 7|TXBZ|2024-09-05T06:31:38
10.51.120.2|GRIYA PERMATA ALAM_MALANG|TDPT|2024-09-05T07:13:07
10.51.120.2|GRIYA PERMATA ALAM_MALANG|TDPT|2024-09-05T07:13:07
10.51.62.194|GRIYA PERMATA ALAM_MALANG|TDPT|2024-09-05T07:13:07
10.51.62.194|GRIYA PERMATA ALAM_MALANG|TDPT|2024-09-05T07:13:07
10.51.62.194|GRIYA PERMATA ALAM_MALANG|TDPT|2024-09-05T07:13:07
10.51.120.2|GRIYA PERMATA ALAM_MALANG|TDPT|2024-09-05T07:13:07
10.51.9.66|PB SUDIRMAN - BATU|TYM8|2024-09-05T07:03:37
10.51.9.66|PB SUDIRMAN - BATU|TYM8|2024-09-05T07:03:37
10.51.92.66|PB SUDIRMAN - BATU|TYM8|2024-09-05T07:03:37
10.51.9.66|PB SUDIRMAN - BATU|TYM8|2024-09-05T07:03:37
10.51.9.66|PB SUDIRMAN - BATU|TYM8|2024-09-05T07:03:37
10.51.51.162|TEMBOK REJO PASURUAN|F464|2024-09-05T07:07:09
10.51.51.162|TEMBOK REJO PASURUAN|F464|2024-09-05T07:07:09
10.51.51.162|TEMBOK REJO PASURUAN|F464|2024-09-05T07:07:09
10.51.51.162|TEMBOK REJO PASURUAN|F464|2024-09-05T07:07:09
10.51.96.195|KARYA TIMUR MALANG|T1BF|2024-09-05 06:46:58
10.51.96.195|KARYA TIMUR MALANG|T1BF|2024-09-05 06:46:58
10.51.96.195|KARYA TIMUR MALANG|T1BF|2024-09-05 06:46:58
10.51.96.195|KARYA TIMUR MALANG|T1BF|2024-09-05 06:46:58
10.51.96.195|KARYA TIMUR MALANG|T1BF|2024-09-05 06:46:58
10.51.18.2|SLOROK MALANG|TY8V|2024-09-05 06:52:43
10.51.18.2|SLOROK MALANG|TY8V|2024-09-05 06:52:43
10.51.18.1|SLOROK MALANG|TY8V|2024-09-05 06:52:43
10.51.18.2|SLOROK MALANG|TY8V|2024-09-05 06:52:43
10.51.18.2|SLOROK MALANG|TY8V|2024-09-05 06:52:43
10.51.184.194|A YANI MALANG|TQ16|2024-09-05T00:44:49
10.51.184.195|A YANI MALANG|TQ16|2024-09-05T00:44:49
10.51.184.194|A YANI MALANG|TQ16|2024-09-05T00:44:49
10.51.184.195|A YANI MALANG|TQ16|2024-09-05T00:44:49
10.51.184.194|A YANI MALANG|TQ16|2024-09-05T00:44:49
10.51.184.195|A YANI MALANG|TQ16|2024-09-05T00:44:49
172.31.31.12|A YANI MALANG|TQ16|2024-09-05T00:44:49
10.51.33.162|JATIKERTO BARU|FXI4|2024-09-05T06:55:14
10.51.33.162|JATIKERTO BARU|FXI4|2024-09-05T06:55:14
10.51.7.193|JATIKERTO BARU|FXI4|2024-09-05T06:55:14
10.51.33.162|JATIKERTO BARU|FXI4|2024-09-05T06:55:14
10.51.33.162|JATIKERTO BARU|FXI4|2024-09-05T06:55:14
127.0.0.1|TUMENGGUNG SURYO 11D|T3QU|2024-09-05T06:36:37
127.0.0.1|TUMENGGUNG SURYO 11D|T3QU|2024-09-05T06:36:37
127.0.0.1|TUMENGGUNG SURYO 11D|T3QU|2024-09-05T06:36:37
127.0.0.1|TUMENGGUNG SURYO 11D|T3QU|2024-09-05T06:36:37
127.0.0.1|TUMENGGUNG SURYO 11D|T3QU|2024-09-05T06:36:37
127.0.0.1|TUMENGGUNG SURYO 11D|T3QU|2024-09-05T06:36:37
127.0.0.1|TUMENGGUNG SURYO 11D|T3QU|2024-09-05T06:36:37
10.51.12.193|GAJAYANA - MALANG|F467|2024-09-05T07:01:47
10.51.12.193|GAJAYANA - MALANG|F467|2024-09-05T07:01:47
10.51.12.193|GAJAYANA - MALANG|F467|2024-09-05T07:01:47
10.51.12.193|GAJAYANA - MALANG|F467|2024-09-05T07:01:47
10.51.12.193|GAJAYANA - MALANG|F467|2024-09-05T07:01:47
10.51.40.194|ADI SUCIPTO - MALANG|TWND|2024-09-05T07:02:19
10.51.40.195|ADI SUCIPTO - MALANG|TWND|2024-09-05T07:02:19
10.51.40.195|ADI SUCIPTO - MALANG|TWND|2024-09-05T07:02:19
10.51.40.194|ADI SUCIPTO - MALANG|TWND|2024-09-05T07:02:19
10.51.106.34|RAYA KREBET MALANG|THEZ|2024-09-05T06:54:11
10.51.106.34|RAYA KREBET MALANG|THEZ|2024-09-05T06:54:11
10.51.106.34|RAYA KREBET MALANG|THEZ|2024-09-05T06:54:11
10.51.106.34|RAYA KREBET MALANG|THEZ|2024-09-05T06:54:11
10.51.106.34|RAYA KREBET MALANG|THEZ|2024-09-05T06:54:11
10.51.106.34|RAYA KREBET MALANG|THEZ|2024-09-05T06:54:11
10.51.44.1|RAYA TASIKMADU MALANG|FJTK|2024-09-05T06:48:40
10.51.44.1|RAYA TASIKMADU MALANG|FJTK|2024-09-05T06:48:40
10.51.44.1|RAYA TASIKMADU MALANG|FJTK|2024-09-05T06:48:40
10.51.44.1|RAYA TASIKMADU MALANG|FJTK|2024-09-05T06:48:40
10.51.44.1|RAYA TASIKMADU MALANG|FJTK|2024-09-05T06:48:40
10.51.19.129|CANDI TROWULAN - MALANG|FQ04|2024-09-05T06:49:56
10.51.19.129|CANDI TROWULAN - MALANG|FQ04|2024-09-05T06:49:56
10.51.19.129|CANDI TROWULAN - MALANG|FQ04|2024-09-05T06:49:56
10.51.19.129|CANDI TROWULAN - MALANG|FQ04|2024-09-05T06:49:56
10.51.41.66|GRATI PASURUAN|F40Q|2024-09-05T07:13:41
10.51.41.66|GRATI PASURUAN|F40Q|2024-09-05T07:13:41
10.51.41.66|GRATI PASURUAN|F40Q|2024-09-05T07:13:41
10.51.41.66|GRATI PASURUAN|F40Q|2024-09-05T07:13:41
10.51.41.66|GRATI PASURUAN|F40Q|2024-09-05T07:13:41
10.51.41.66|GRATI PASURUAN|F40Q|2024-09-05T07:13:41
10.51.41.66|GRATI PASURUAN|F40Q|2024-09-05T07:13:41
10.51.41.66|GRATI PASURUAN|F40Q|2024-09-05T07:13:41
10.51.13.1|"KEBONAGUNG BARU "|F5HV|2024-09-01T07:06:45
10.51.13.1|"KEBONAGUNG BARU "|F5HV|2024-09-01T07:06:45
10.51.13.1|"KEBONAGUNG BARU "|F5HV|2024-09-01T07:06:45
10.51.13.1|"KEBONAGUNG BARU "|F5HV|2024-09-01T07:06:45
10.51.13.1|"KEBONAGUNG BARU "|F5HV|2024-09-01T07:06:45
10.51.101.194|SEDARUM - PASURUAN|TUL1|2024-09-05T06:37:16
10.51.101.194|SEDARUM - PASURUAN|TUL1|2024-09-05T06:37:16
10.51.101.194|SEDARUM - PASURUAN|TUL1|2024-09-05T06:37:16
10.51.101.194|SEDARUM - PASURUAN|TUL1|2024-09-05T06:37:16
10.51.101.194|SEDARUM - PASURUAN|TUL1|2024-09-05T06:37:16
10.51.60.100|RAYA KEBONAGUNG 21|FNAN|2022-05-11T00:35:11
10.51.60.101|RAYA KEBONAGUNG 21|FNAN|2022-05-11T00:35:11
10.51.60.100|RAYA KEBONAGUNG 21|FNAN|2022-05-11T00:35:11
10.51.33.226|RAYA KEBONAGUNG 21|FNAN|
10.51.33.226|RAYA KEBONAGUNG 21|FNAN|
10.51.33.226|RAYA KEBONAGUNG 21|FNAN|
10.51.60.100|RAYA KEBONAGUNG 21|FNAN|
10.51.34.66|PB SUDIRMAN 1|FYUZ|2024-09-05 06:57:55
10.51.34.66|PB SUDIRMAN 1|FYUZ|2024-09-05 06:57:55
10.51.34.66|PB SUDIRMAN 1|FYUZ|2024-09-05 06:57:55
10.51.34.66|PB SUDIRMAN 1|FYUZ|2024-09-05 06:57:55
10.51.34.66|PB SUDIRMAN 1|FYUZ|2024-09-05 06:57:55
10.51.34.66|PB SUDIRMAN 1|FYUZ|2024-09-05 06:57:55
10.51.34.66|PB SUDIRMAN 1|FYUZ|2024-09-05 06:57:55
10.51.15.97|SINGOSARI UTARA MALANG|T4QU|2024-03-02T06:48:55
10.51.15.97|SINGOSARI UTARA MALANG|T4QU|
10.51.15.97|SINGOSARI UTARA MALANG|T4QU|2024-03-02T06:48:55
10.51.15.97|SINGOSARI UTARA MALANG|T4QU|2024-03-02T06:48:55
10.51.6.97|ORO ORO DOWO MALANG|TCIH|2024-09-05T07:21:30
10.51.6.97|ORO ORO DOWO MALANG|TCIH|2024-09-05T07:21:30
10.51.6.97|ORO ORO DOWO MALANG|TCIH|2024-09-05T07:21:30
10.51.6.97|ORO ORO DOWO MALANG|TCIH|2024-09-05T07:21:30
10.51.123.34|NGULING 2 - PASURUAN|TKAW|
10.51.123.34|NGULING 2 - PASURUAN|TKAW|
10.51.123.34|NGULING 2 - PASURUAN|TKAW|
10.51.61.98|NGULING 2 - PASURUAN|TKAW|2021-06-28T22:41:37
10.51.61.98|NGULING 2 - PASURUAN|TKAW|
10.51.61.98|NGULING 2 - PASURUAN|TKAW|
10.51.61.98|NGULING 2 - PASURUAN|TKAW|
10.51.34.226|KH. WACHID HASYIM|FBPG|2024-09-05T07:00:31
10.51.34.226|KH. WACHID HASYIM|FBPG|2024-09-05T07:00:31
10.51.34.226|KH. WACHID HASYIM|FBPG|2024-09-05T07:00:31
10.51.34.226|KH. WACHID HASYIM|FBPG|2024-09-05T07:00:31
10.51.34.226|KH. WACHID HASYIM|FBPG|2024-09-05T07:00:31
10.51.34.226|KH. WACHID HASYIM|FBPG|2024-09-05T07:00:31
10.51.34.226|KH. WACHID HASYIM|FBPG|2024-09-05T07:00:31
10.51.12.162|MUHARTO_MALANG|F45U|2024-09-05T06:53:29
10.51.12.162|MUHARTO_MALANG|F45U|2024-09-05T06:53:29
10.51.12.162|MUHARTO_MALANG|F45U|2024-09-05T06:53:29
10.51.12.162|MUHARTO_MALANG|F45U|2024-09-05T06:53:29
10.51.17.97|BATURETNO RAYA MALANG|FW6C|2024-09-05 07:12:05
10.51.17.97|BATURETNO RAYA MALANG|FW6C|2024-09-05 07:12:05
10.51.17.97|BATURETNO RAYA MALANG|FW6C|2024-09-05 07:12:05
10.51.17.97|BATURETNO RAYA MALANG|FW6C|2024-09-05 07:12:05
10.51.17.97|BATURETNO RAYA MALANG|FW6C|2024-09-05 07:12:05
10.51.13.129|SLAMET RIYADI  MALANG|TXUZ|2024-09-05T07:37:47
10.51.13.129|SLAMET RIYADI  MALANG|TXUZ|2024-09-05T07:37:47
172.31.31.2|SLAMET RIYADI  MALANG|TXUZ|2024-09-05T07:37:47
10.51.13.129|SLAMET RIYADI  MALANG|TXUZ|2024-09-05T07:37:47
10.51.46.65|PANDANLANDUNG MALANG|F91G|2024-09-05T06:34:36
10.51.46.65|PANDANLANDUNG MALANG|F91G|2024-09-05T06:34:36
10.51.46.65|PANDANLANDUNG MALANG|F91G|2024-09-05T06:34:36
172.31.31.12|PANDANLANDUNG MALANG|F91G|2024-09-05T06:34:36
10.51.46.66|PANDANLANDUNG MALANG|F91G|2024-09-05T06:34:36
10.51.20.1|BANJARARUM MALANG|T4BL|2024-09-05T01:11:30
10.51.20.2|BANJARARUM MALANG|T4BL|2024-09-05T01:11:30
172.31.31.3|BANJARARUM MALANG|T4BL|2024-09-05T01:11:30
10.51.20.4|BANJARARUM MALANG|T4BL|2024-09-05T01:11:30
127.0.0.1|BANJARARUM MALANG|T4BL|2024-09-05T01:11:30
10.51.20.1|BANJARARUM MALANG|T4BL|2024-09-05T01:11:30
127.0.0.1|BANJARARUM MALANG|T4BL|2024-09-05T01:11:30
10.51.20.4|BANJARARUM MALANG|T4BL|2024-09-05T01:11:30
10.51.20.1|BANJARARUM MALANG|T4BL|2024-09-05T01:11:30
10.51.20.1|BANJARARUM MALANG|T4BL|2024-09-05T01:11:30
10.51.15.193|WENDIT- MALANG|T9AH|2024-09-05 00:43:56
10.51.15.193|WENDIT- MALANG|T9AH|2024-09-05 00:43:56
10.51.15.194|WENDIT- MALANG|T9AH|2024-09-05 00:43:56
10.51.15.193|WENDIT- MALANG|T9AH|2024-09-05 00:43:56
10.51.15.193|WENDIT- MALANG|T9AH|2024-09-05 00:43:56
